name,type,address,url,rooms,seats,beds,capacity,self_park_rate,valet_rate,occupancy,turnover,valet_conv,op_days,peak_mod,valet_operator,garage_operator,management,ownership_group,gm,email,phone,location_notes,sourcing_notes
Joe Riley Stadium (The Joe),Venue,"360 Fishburne St, Charleston, SC 29403",https://www.milb.com/charleston/ballpark,,,,6000,n/a,,,,0.10,75,1.05,independent,,Charleston RiverDogs / Minor League Baseball,City of Charleston,,,(843) 723-7241,downtown / Fishburne St; 6000 seats; Minor League Baseball + concerts,milb.com confirms 6000 capacity; ~65 home games + events = ~75 op_days; City-owned
Credit One Stadium,Venue,"161 Seven Farms Dr, Charleston, SC 29492",https://creditonestadium.com,,,,11000,n/a,,,,0.15,30,1.15,independent,,LTP / Island Racquet Club (private),Independent,,,(843) 856-7900,Daniel Island; 11000 capacity post-2022 renovation; WTA 500 tennis + concerts,creditonestadium.com and bhc.com confirm 11000 capacity; ~30 event days; peak_mod 1.15 for event concentration
Charleston Area Convention Center,Venue,"5001 Coliseum Dr, North Charleston, SC 29418",https://www.charlestonconventioncenter.com,,,,,n/a,,,,0.15,200,1.05,independent,,SMG/ASM Global,ASM Global,,,(843) 529-5000,North Charleston; convention center connected to Embassy Suites + Coliseum; major event driver,charlestonconventioncenter.com; ASM Global management; ~200 event days est; large self-park surface lots
Edmund's Oast Brewing Co,Venue,"1505 King St Ext, Charleston, SC 29405",https://www.edmundsoastbrewing.com,,,,,n/a,,,,0.08,120,1.05,independent,,Edmund's Oast Brewing Co (independent),Independent,,,843-514-5903,upper peninsula; taproom + event space; ~120 op days; limited formal valet,edmundsoastbrewing.com; taproom/event venue; separate from Edmund's Original restaurant
MUSC Health University Medical Center,Hospital,"171 Ashley Ave, Charleston, SC 29425",https://muschealth.org/patients-visitors/medical-centers/charleston,,,700,,n/a,10,,,,365,1.0,,,MUSC Health (state academic),Medical University of SC,,,(843) 792-2300,downtown / Ashley Ave; flagship academic medical center; ~700 beds; heavy visitor parking,Wikipedia MUSC notes system-wide ~2700 beds; flagship campus est 700; getcare.muschealth.org confirms 171 Ashley Ave
Roper Hospital,Hospital,"316 Calhoun St, Charleston, SC 29401",https://www.rsfh.com/roper-hospital,,,332,,n/a,10,,,,365,1.0,,,Roper St. Francis Healthcare,Roper St. Francis,,,(843) 724-2000,Calhoun St / downtown; 332 beds; major community hospital,rsfh.com confirms 332 beds and 316 Calhoun St; Roper St. Francis system
East Cooper Medical Center,Hospital,"2000 Hospital Dr, Mount Pleasant, SC 29464",https://www.novanthealth.org/locations/medical-centers/east-cooper-medical-center,,,140,,n/a,10,,,,365,1.0,,,Novant Health,Novant Health,,,(843) 881-0100,Mount Pleasant; 140 beds; Novant Health managed,hospitalcompare.io confirms 140 beds; leapfroggroup.org confirms 2000 Hospital Dr; Novant Health
Trident Medical Center,Hospital,"9330 Medical Plaza Dr, North Charleston, SC 29406",https://www.tridenthealthsystem.com/locations/trident-hospital,,,312,,n/a,8,,,,365,1.0,,,HCA Healthcare / Trident Health System,HCA Healthcare,,,(843) 847-4000,North Charleston; 312 beds; HCA for-profit,tridenthealthsystem.com confirms address; Wikipedia and trident site confirm 312–321 beds; HCA Healthcare
The Rosebank Farms Guest House,Hotel,"1886 Bohicket Rd, Johns Island, SC 29455",https://rosebankfarms.com,8,,,,n/a,,0.65,,0.30,365,1.05,independent,,Independent,Private,,,843-768-1807,Johns Island; tiny inn; de-prioritized for TAM; included for market completeness,general reference; small agri-tourism property outside primary zone; low valet applicability
Hyatt Place North Charleston Airport,Hotel,"2231 Mitsui Garden Dr, North Charleston, SC 29406",https://www.hyatt.com/hyatt-place,126,,,,,25,0.55,,0.25,365,1.05,independent,,Hyatt (managed),Hyatt Hotels,,,(843) 818-8700,airport corridor / North Charleston; 126 rooms est; select-service; airport demand,general Hyatt Place airport category; address from mapping; default select-service applied
Marriott Charleston Convention Area,Hotel,"170 Lockwood Dr, Charleston, SC 29403",https://www.marriott.com,345,,,,,40,0.60,,0.35,365,1.08,independent,,Marriott managed,Marriott,,,(843) 723-3000,Lockwood Dr / convention area; large convention hotel; strong group valet demand,marriott.com city search; convention-center adjacent; ~345 rooms est comparable full-service
Amen Street Fish & Raw Bar,Restaurant,"205 E Bay St, Charleston, SC 29401",https://amenstreet.com,,120,,,n/a,,,1.75,0.10,365,1.10,independent,,Independent,Independent,,,843-853-8600,East Bay / French Quarter; upscale seafood; ~120 seats; limited formal valet,amenstreet.com; East Bay; seats default 120
Workshop,Restaurant,"1503 King St, Charleston, SC 29405",https://workshopcharleston.com,,120,,,n/a,,,1.75,0.08,365,1.05,independent,,Independent,Independent,,,843-789-3570,upper King; food hall; ~120 seats; limited formal valet,workshopcharleston.com; food hall format
Gin Joint,Restaurant,"182 E Bay St, Charleston, SC 29401",https://theginjoint.com,,50,,,n/a,,,2.00,0.10,365,1.08,independent,,Independent,Independent,,,843-577-6111,East Bay / French Quarter; craft cocktail destination; ~50 seats,theginjoint.com; established craft cocktail bar; seats default 50
Page's Okra Grill,Restaurant,"302 Coleman Blvd, Mount Pleasant, SC 29464",https://www.pagesokragrill.com,,150,,,n/a,,,2.00,0.05,365,1.05,independent,,Independent,Independent,,,843-881-3333,Mount Pleasant / Coleman Blvd; popular Lowcountry brunch; limited formal valet,pagesokragrill.com; casual-upscale Lowcountry; included for Mount Pleasant coverage
Stems & Skins,Restaurant,"1058 E Montague Ave, North Charleston, SC 29405",https://stemsandskins.com,,40,,,n/a,,,2.00,0.05,365,1.05,independent,,Independent,Independent,,,843-737-0088,North Charleston; natural wine bar; ~40 seats; limited formal valet,stemsandskins.com; wine bar; included for market completeness
The Watch Rooftop Kitchen & Spirits,Restaurant,"75 Wentworth St, Charleston, SC 29401",https://therestorationhotel.com,,80,,,n/a,15,,1.75,0.10,365,1.12,independent,,The Restoration Hotel Collection,Private,,,843-518-5100,Wentworth / Restoration Hotel rooftop; destination bar/restaurant; ~80 seats,therestorationhotel.com; rooftop at Restoration Hotel; moderate standalone draw
Swamp Fox Restaurant & Bar,Restaurant,"387 King St, Charleston, SC 29403",https://www.francismarionhotel.com/dining,,120,,,n/a,,,1.75,0.05,365,1.05,independent,,Francis Marion Hotel,Francis Marion Hotel LLC,,,843-722-0600,Francis Marion Hotel restaurant; hotel-captive; ~120 seats; limited standalone valet,francismarionhotel.com; hotel dining; valet_conv very low as captured via hotel
The Ryder Bar,Restaurant,"237 Meeting St, Charleston, SC 29401",https://www.theryder.com,,60,,,n/a,,,2.00,0.05,365,1.08,pmc,,Makeready,Makeready LLC,,,843-723-4000,Ryder Hotel bar/restaurant; hotel-captive; ~60 seats; PMC likely,theryder.com; hotel bar; valet captured via hotel account; PMC Makeready
Minero,Restaurant,"153 E Bay St, Charleston, SC 29401",https://minerocharleston.com,,100,,,n/a,,,1.75,0.08,365,1.08,independent,,Sean Brock / Neighborhood Dining Group,Neighborhood Dining Group,,,843-789-2241,East Bay / French Quarter; Mexican/taqueria concept by Sean Brock/NDG; ~100 seats,minerocharleston.com; East Bay; NDG group; seats default 100
Trident Venues at North Charleston,Venue,"5001 Coliseum Dr, North Charleston, SC 29418",https://www.northcharlestoncoliseumpac.com,,,,5000,n/a,,,,0.12,40,1.05,independent,,SMG/ASM Global,ASM Global,,,(843) 529-5000,North Charleston; arena floor / banquet mode 5000 capacity; corporate events + trade shows,northcharlestoncoliseumpac.com; multi-purpose event floor mode; included for completeness
